study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB29238	SAMEA7614253	ERX4739218	ERR4869776	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/006/ERR4869776/ERR4869776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/006/ERR4869776/ERR4869776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869776/09-419_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869776/09-419_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/006/ERR4869776.bam
PRJEB29238	SAMEA7614254	ERX4739219	ERR4869777	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/007/ERR4869777/ERR4869777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/007/ERR4869777/ERR4869777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869777/09-420_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869777/09-420_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/007/ERR4869777.bam
PRJEB29238	SAMEA7614261	ERX4739226	ERR4869784	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/004/ERR4869784/ERR4869784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/004/ERR4869784/ERR4869784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869784/09-450_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869784/09-450_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/004/ERR4869784.bam
PRJEB29238	SAMEA7614266	ERX4739231	ERR4869789	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/009/ERR4869789/ERR4869789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/009/ERR4869789/ERR4869789_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869789/10-281_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869789/10-281_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/009/ERR4869789.bam
PRJEB29238	SAMEA7614269	ERX4739234	ERR4869792	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/002/ERR4869792/ERR4869792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/002/ERR4869792/ERR4869792_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869792/10-347_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869792/10-347_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/002/ERR4869792.bam
PRJEB29238	SAMEA7614272	ERX4739237	ERR4869795	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869795/ERR4869795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869795/ERR4869795_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869795/10-350_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869795/10-350_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/005/ERR4869795.bam
PRJEB29238	SAMEA7614273	ERX4739238	ERR4869796	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/006/ERR4869796/ERR4869796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/006/ERR4869796/ERR4869796_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869796/10-351_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869796/10-351_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/006/ERR4869796.bam
PRJEB29238	SAMEA7614277	ERX4739242	ERR4869800	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869800/ERR4869800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869800/ERR4869800_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869800/10-356_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869800/10-356_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/000/ERR4869800.bam
PRJEB29238	SAMEA7614280	ERX4739245	ERR4869803	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/003/ERR4869803/ERR4869803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/003/ERR4869803/ERR4869803_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869803/10-361_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869803/10-361_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/003/ERR4869803.bam
PRJEB29238	SAMEA7614288	ERX4739253	ERR4869811	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/001/ERR4869811/ERR4869811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/001/ERR4869811/ERR4869811_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869811/10-412_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869811/10-412_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/001/ERR4869811.bam
PRJEB29238	SAMEA7614292	ERX4739257	ERR4869815	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869815/ERR4869815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869815/ERR4869815_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869815/10-422_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869815/10-422_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/005/ERR4869815.bam
PRJEB29238	SAMEA7614293	ERX4739258	ERR4869816	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/006/ERR4869816/ERR4869816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/006/ERR4869816/ERR4869816_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869816/10-434_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869816/10-434_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/006/ERR4869816.bam
PRJEB29238	SAMEA7614295	ERX4739260	ERR4869818	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/008/ERR4869818/ERR4869818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/008/ERR4869818/ERR4869818_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869818/10-436_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869818/10-436_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/008/ERR4869818.bam
PRJEB29238	SAMEA7614297	ERX4739262	ERR4869820	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869820/ERR4869820_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869820/ERR4869820_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869820/10-439_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869820/10-439_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/000/ERR4869820.bam
PRJEB29238	SAMEA7614304	ERX4739269	ERR4869827	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/007/ERR4869827/ERR4869827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/007/ERR4869827/ERR4869827_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869827/18-320_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869827/18-320_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/007/ERR4869827.bam
PRJEB29238	SAMEA7614310	ERX4739275	ERR4869833	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/003/ERR4869833/ERR4869833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/003/ERR4869833/ERR4869833_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869833/18-328_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869833/18-328_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/003/ERR4869833.bam
PRJEB29238	SAMEA7614312	ERX4739277	ERR4869835	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869835/ERR4869835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869835/ERR4869835_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869835/18-330_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869835/18-330_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/005/ERR4869835.bam
PRJEB29238	SAMEA7614315	ERX4739281	ERR4869839	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/009/ERR4869839/ERR4869839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/009/ERR4869839/ERR4869839_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869839/18-333_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869839/18-333_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/009/ERR4869839.bam
PRJEB29238	SAMEA7614315	ERX4739282	ERR4869840	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869840/ERR4869840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869840/ERR4869840_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869840/18-333_sub_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869840/18-333_sub_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/000/ERR4869840.bam
PRJEB29238	SAMEA7614318	ERX4739285	ERR4869843	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/003/ERR4869843/ERR4869843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/003/ERR4869843/ERR4869843_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869843/18-336_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869843/18-336_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/003/ERR4869843.bam
PRJEB29238	SAMEA8798148	ERX5594894	ERR5954373	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954373/ERR5954373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954373/ERR5954373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954373/04-576_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954373/04-576_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/003/ERR5954373.bam
PRJEB29238	SAMEA8798150	ERX5594896	ERR5954375	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954375/ERR5954375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954375/ERR5954375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954375/04-578_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954375/04-578_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/005/ERR5954375.bam
PRJEB29238	SAMEA8798152	ERX5594898	ERR5954377	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954377/ERR5954377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954377/ERR5954377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954377/04-580_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954377/04-580_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5954377.bam
PRJEB29238	SAMEA8798153	ERX5594899	ERR5954378	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954378/ERR5954378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/008/ERR5954378/ERR5954378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954378/04-581_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954378/04-581_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/008/ERR5954378.bam
PRJEB29238	SAMEA8798154	ERX5594900	ERR5954379	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954379/ERR5954379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954379/ERR5954379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954379/04-582_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954379/04-582_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954379.bam
PRJEB29238	SAMEA8798157	ERX5594903	ERR5954382	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954382/ERR5954382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954382/ERR5954382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954382/04-611_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954382/04-611_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/002/ERR5954382.bam
PRJEB29238	SAMEA8798159	ERX5594905	ERR5954384	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954384/ERR5954384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954384/ERR5954384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954384/04-613_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954384/04-613_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/004/ERR5954384.bam
PRJEB29238	SAMEA8798164	ERX5594910	ERR5954389	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954389/ERR5954389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954389/ERR5954389_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954389/04-618_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954389/04-618_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954389.bam
PRJEB29238	SAMEA8798165	ERX5594911	ERR5954390	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954390/ERR5954390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954390/ERR5954390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954390/04-619_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954390/04-619_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/000/ERR5954390.bam
PRJEB29238	SAMEA8798166	ERX5594912	ERR5954391	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954391/ERR5954391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954391/ERR5954391_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954391/04-620_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954391/04-620_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/001/ERR5954391.bam
PRJEB29238	SAMEA8798169	ERX5594915	ERR5954394	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954394/ERR5954394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954394/ERR5954394_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954394/09-602_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954394/09-602_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/004/ERR5954394.bam
PRJEB29238	SAMEA8798175	ERX5594921	ERR5954400	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954400/ERR5954400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954400/ERR5954400_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954400/11-471_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954400/11-471_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/000/ERR5954400.bam
PRJEB29238	SAMEA8798176	ERX5594922	ERR5954401	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954401/ERR5954401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/001/ERR5954401/ERR5954401_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954401/11-476_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954401/11-476_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/001/ERR5954401.bam
PRJEB29238	SAMEA8798180	ERX5594926	ERR5954405	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954405/ERR5954405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954405/ERR5954405_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954405/11-482_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954405/11-482_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/005/ERR5954405.bam
PRJEB29238	SAMEA8798182	ERX5594928	ERR5954407	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954407/ERR5954407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954407/ERR5954407_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954407/11-484_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954407/11-484_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5954407.bam
PRJEB29238	SAMEA8798184	ERX5594930	ERR5954409	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954409/ERR5954409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954409/ERR5954409_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954409/11-488_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954409/11-488_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954409.bam
PRJEB29238	SAMEA8798185	ERX5594931	ERR5954410	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954410/ERR5954410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/000/ERR5954410/ERR5954410_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954410/11-492_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954410/11-492_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/000/ERR5954410.bam
PRJEB29238	SAMEA8798187	ERX5594933	ERR5954412	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954412/ERR5954412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954412/ERR5954412_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954412/11-495_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954412/11-495_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/002/ERR5954412.bam
PRJEB29238	SAMEA8798190	ERX5594936	ERR5954415	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954415/ERR5954415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954415/ERR5954415_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954415/11-501_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954415/11-501_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/005/ERR5954415.bam
PRJEB29238	SAMEA8798192	ERX5594938	ERR5954417	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954417/ERR5954417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954417/ERR5954417_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954417/11-508_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954417/11-508_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5954417.bam
PRJEB29238	SAMEA8798194	ERX5594940	ERR5954419	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954419/ERR5954419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/009/ERR5954419/ERR5954419_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954419/11-538_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954419/11-538_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/009/ERR5954419.bam
PRJEB29238	SAMEA8798199	ERX5594945	ERR5954424	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954424/ERR5954424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/004/ERR5954424/ERR5954424_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954424/11-544_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954424/11-544_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/004/ERR5954424.bam
PRJEB29238	SAMEA8798200	ERX5594946	ERR5954425	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954425/ERR5954425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5954425/ERR5954425_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954425/11-545_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954425/11-545_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/005/ERR5954425.bam
PRJEB29238	SAMEA8798201	ERX5594947	ERR5954426	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5954426/ERR5954426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5954426/ERR5954426_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954426/11-547_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954426/11-547_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/006/ERR5954426.bam
PRJEB29238	SAMEA8798202	ERX5594948	ERR5954427	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954427/ERR5954427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/007/ERR5954427/ERR5954427_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954427/11-556_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954427/11-556_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/007/ERR5954427.bam
PRJEB29238	SAMEA8798207	ERX5594953	ERR5954432	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954432/ERR5954432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954432/ERR5954432_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954432/12-462_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954432/12-462_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/002/ERR5954432.bam
PRJEB29238	SAMEA8798208	ERX5594954	ERR5954433	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954433/ERR5954433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/003/ERR5954433/ERR5954433_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954433/12-463_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954433/12-463_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/003/ERR5954433.bam
PRJEB29238	SAMEA8798217	ERX5594963	ERR5954442	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954442/ERR5954442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/002/ERR5954442/ERR5954442_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954442/12-534_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5954442/12-534_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/002/ERR5954442.bam
